ㅎ,SAMPLE_ID,식품명,식품명(크롤링),식품명(다시 크롤링),식품명(영어),식품명(영어-정제),제조사,제조사(정리),제조사(영어),조사년도,식품분류,식품상세분류,식품코드,출처,1회제공량,에너지(Kcal),에너지(kj),단백질(g),지질(g),탄수화물(g),총당류(g),나트륨(mg),콜레스테롤(mg),총 포화 지방산(g),총 포화 지방산(%),트랜스 지방산(g),"짠맛(나트륨 / 1회 제공량, g)","단맛(총당류 / 1회 제공량, g)",짠맛(상대),단맛(상대),유탕면,건면,숙면,분말 스프,액상 스프,조미유,컵,국물,짜장,cold
372,P036686-ZZ-AVG,세이면 설렁탕,세이면 설렁탕,세이면 설렁탕,seimyeon seolleongtang ,Seimyeon Seolleongtang ,키다리식품(주),키다리식품,kidarifoods,2020,가공식품,숙면,P036686,식약처('20),194,340,-,8,3.8,58,1,1780,0,1,-,0,0.009175257732,0.005154639175,26.69813113,2.835051546,0,0,1,1,0,0,1,1,0,0
2286,P023703-ZZ-AVG,팔도라볶이,팔도라볶이,팔도라볶이,paldo rabokki ,Paldo Rabokki ,팔도,팔도,Paldo,2019,가공식품,유탕면,P023703,식약처('19),145,570,-,10,17,95,24,1980,0,8,-,0,0.01365517241,0.1655172414,39.73377036,91.03448276,1,0,0,0,1,1,0,1,0,0
2287,P023704-ZZ-AVG,팔도막국수라면,팔도막국수라면,팔도막국수라면,Paldo Makguksu Ramen,Paldo Makguksu Ramen,팔도,팔도,Paldo,2019,가공식품,유탕면,P023704,식약처('19),142,585,-,10,23,85,18,1460,0,10,-,0,0.01028169014,0.1267605634,29.91762408,69.71830986,1,0,0,1,1,0,0,0,0,0
23,P064414-ZZ-AVG,팔도비빔면컵,팔도비빔면컵,팔도비빔면컵,Paldo Bibimmyeon Cup,Paldo Bibimmyeon Cup,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064414,식약처('21),115,465,-,8,18,68,14,1190,0,9,-,0,0.01034782609,0.1217391304,30.11006621,66.95652174,1,0,0,1,0,0,1,1,0,0
341,P035523-ZZ-AVG,팔도 쫄비빔면,팔도 쫄비빔면,팔도 쫄비빔면,Paldo jjolbibimmyeon,Paldo Jjolbibimmyeon,팔도,팔도,Paldo,2020,가공식품,유탕면,P035523,식약처('20),130,480,-,9,13,82,14,1190,0,7,-,0,0.009153846154,0.1076923077,26.6358278,59.23076923,1,0,0,0,1,0,0,0,0,1
342,P035524-ZZ-AVG,괄도네넴띤,괄도네넴띤,괄도네넴띤,Gwandonemttin,Gwandonemttin,팔도,팔도,Paldo,2020,가공식품,유탕면,P035524,식약처('20),130,530,-,9,19,81,13,1270,0,9,-,0,0.009769230769,0.1,28.42647169,55,1,0,0,1,0,0,1,1,0,0
91,P072759-ZZ-AVG,동원 고추참치라면,고추참치라면,고추참치라면,Chili tuna ramen,Chili Tuna Ramen,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072759,식약처('21),160,560,-,13,22,77,15,1890,10,8,-,0,0.0118125,0.09375,34.37196896,51.5625,1,0,0,1,0,0,1,1,0,0
99,P072767-ZZ-AVG,팔도 비빔면 치즈컵,비빔면 치즈컵,비빔면 치즈컵,Bibimmyeon cheese cup,Bibimmyeon Cheese Cup,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072767,식약처('21),108,455,-,7,17,69,10,880,0,8,-,0,0.008148148148,0.09259259259,23.70945145,50.92592593,1,0,0,1,0,0,1,1,0,0
103,P072771-ZZ-AVG,홍석천‘S 홍라면 매운치즈볶음면,매운치즈볶음면,매운치즈볶음면,hongseokcheon‘S hongramyeon maeunchijeubokkeummyeon ,Hongseokcheon‘S Hongramyeon Maeunchijeubokkeummyeon ,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072771,식약처('21),119,495,-,8,17,78,11,1160,9,7,-,0,0.00974789916,0.09243697479,28.36440105,50.84033613,1,0,0,0,1,1,0,1,0,0
11,P064402-ZZ-AVG,뽀로로스파게티,뽀로로스파게티,뽀로로스파게티,Pororo spaghetti,Pororo Spaghetti,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064402,식약처('21),65,295,-,5,12,42,6,610,0,6,-,0,0.009384615385,0.09230769231,27.30731926,50.76923077,1,0,0,1,0,0,0,1,0,0
2174,P023589-ZZ-AVG,팔도비빔면,팔도비빔면,팔도비빔면,paldo bibimmyeon,Paldo Bibimmyeon,팔도,팔도,Paldo,2019,가공식품,유탕면,P023589,식약처('19),130,530,-,9,19,80,12,1090,0,9,-,0,0.008384615385,0.09230769231,24.39752294,50.76923077,1,0,0,1,0,0,0,1,0,0
398,P038417-ZZ-AVG,팔도비비(BB)크림면,팔도비비크림면,팔도비비크림면,paldo bibikeurimmyeon ,Paldo Bibikeurimmyeon ,팔도,팔도,Paldo,2020,가공식품,유탕면,P038417,식약처('20),133,575,-,10,21,87,12,1190,3,11,-,0,0.008947368421,0.09022556391,26.03501965,49.62406015,1,0,0,1,0,0,0,1,0,0
25,P064416-ZZ-AVG,편스토랑 마장면,마장면,펀스토랑 마장면,pyeonseutorang majangmyeon,Pyeonseutorang Majangmyeon,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064416,식약처('21),123,515,-,10,18,78,11,1180,0,7,-,0,0.009593495935,0.08943089431,27.91511911,49.18699187,1,0,0,0,1,0,0,0,1,0
102,P072770-ZZ-AVG,팔도짜장면 왕컵,팔도짜장면,팔도짜장면 컵,Paldo Jjajangmyeon wangcup,Paldo Jjajangmyeon Wangcup,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072770,식약처('21),160,515,-,11,21,71,11,960,4.1,14,-,0,0.006,0.06875,17.45877789,37.8125,1,0,0,1,0,0,0,1,0,0
2294,P023711-ZZ-AVG,팔도 체다치즈 틈새라면,체다치즈 틈새라면,체다치즈 틈새라면,Cheddar cheese Teumsae Ramen,Cheddar Cheese Teumsae Ramen,팔도,팔도,Paldo,2019,가공식품,유탕면,P023711,식약처('19),127,530,-,10,16,87,8,1520,5,7,-,0,0.01196850394,0.06299212598,34.82590864,34.64566929,1,0,0,1,0,0,0,1,0,0
464,P040058-ZZ-AVG,공화춘삼선짬뽕소컵,공화춘 삼선짬뽕,공화춘 삼선짬뽕 소컵,gonghwachun samseonjjamppong ,Gonghwachun Samseonjjamppong ,팔도,팔도,Paldo,2020,가공식품,유탕면,P040058,식약처('20),65,305,-,6,15,36,4,1270,5,7,-,0,0.01953846154,0.06153846154,56.85294337,33.84615385,1,0,0,1,0,0,1,0,0,0
12,P064403-ZZ-AVG,뽀로로짜장,뽀로로 짜장,뽀로로 짜장,ppororo jjajang ,Ppororo Jjajang ,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064403,식약처('21),65,290,-,6,11,42,4,600,0,5,-,0,0.009230769231,0.06153846154,26.85965829,33.84615385,1,0,0,1,0,0,1,1,0,0
2246,P023661-ZZ-AVG,라면한그릇 얼큰하고 진한 맛,라면 한 그릇,라면한그릇 라면,ramyeon han geureut eolkeunhago jinhan mat ,Ramyeon Han Geureut Eolkeunhago Jinhan Mat ,팔도,팔도,Paldo,2019,가공식품,유탕면,P023661,식약처('19),115,480,-,10,15,76,7,1800,0,7,-,0,0.01565217391,0.06086956522,45.54463796,33.47826087,1,0,0,1,0,0,1,1,0,0
340,P035521-ZZ-AVG,아임이 민생라면(봉지),민생라면,민생라면,aimi minsaengramyeon(bongji) ,Aimi Minsaengramyeon(Bongji) ,팔도,팔도,Paldo,2020,가공식품,유탕면,P035521,식약처('20),115,480,-,10,15,76,7,1800,0,7,-,0,0.01565217391,0.06086956522,45.54463796,33.47826087,1,0,0,1,1,0,1,1,0,0
374,P037271-ZZ-AVG,일품삼선짜장,일품삼선짜장,일품삼선짜장,ilpumsamseonjjajang ,Ilpumsamseonjjajang ,팔도,팔도,Paldo,2020,가공식품,유탕면,P037271,식약처('20),120,500,-,11,15,80,7,1010,1,8,-,0,0.008416666667,0.05833333333,24.49078565,32.08333333,1,0,0,0,1,0,0,0,0,1
84,P072752-ZZ-AVG,gomgom호로록짜장라면,호로록짜장라면,호로록짜장라면,gomgom hororokjjajangramen,Gomgom Hororokjjajangramen,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072752,식약처('21),86,380,-,6,13,60,5,810,0,5,-,0,0.009418604651,0.05813953488,27.4062211,31.97674419,1,0,0,0,1,1,1,0,1,0
27,P064418-ZZ-AVG,우유라면,우유라면,우유라면,milk ramen,Milk Ramen,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064418,식약처('21),105,440,-,9,15,67,6,1530,2.4,8,-,0,0.01457142857,0.05714285714,42.39988915,31.42857143,1,0,0,1,1,0,1,0,0,0
22,P064413-ZZ-AVG,팔도 틈새라면 볶음면 컵,틈새라면 볶음,틈새라면 볶음면 컵,paldo teumsaeramyeon bokkeummyeon cup,Paldo Teumsaeramyeon Bokkeummyeon Cup,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064413,식약처('21),105,430,-,8,16,64,6,990,2,7,-,0,0.009428571429,0.05714285714,27.43522239,31.42857143,1,0,0,1,0,0,0,1,0,0
2346,P023763-ZZ-AVG,팔도도시락봉지,팔도 도시락,팔도 도시락,paldo dosirak bongji ,Paldo Dosirak Bongji ,팔도,팔도,Paldo,2019,가공식품,유탕면,P023763,식약처('19),108,475,-,8,17,72,6,1570,0,8,-,0,0.01453703704,0.05555555556,42.29981679,30.55555556,1,0,0,1,0,0,1,1,0,0
86,P072754-ZZ-AVG,강릉교동반점직화짬뽕,강릉 교동반점 직화짬뽕,강릉 교동반점 직화짬뽕,gangreung gyodongbanjeom jikhwajjamppong ,Gangreung Gyodongbanjeom Jikhwajjamppong ,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072754,식약처('21),110,450,-,10,15,69,6,1770,8,6,-,0,0.01609090909,0.05454545455,46.82126797,30,1,0,0,1,0,0,1,1,0,0
377,P037299-ZZ-AVG,아임이 민생짜장,민생짜장,민생짜장,minsaengjjajang ,Minsaengjjajang ,팔도,팔도,Paldo,2020,가공식품,유탕면,P037299,식약처('20),115,485,-,10,15,77,6,990,0,8,-,0,0.008608695652,0.05217391304,25.04955088,28.69565217,1,0,0,1,0,0,1,1,0,0
435,P039358-ZZ-AVG,왕뚜껑 철판볶음면 해물,왕뚜껑 철판볶음면,왕뚜껑 철판볶음면,wangttukkeong cheolpanbokkeummyeon haemul,Wangttukkeong Cheolpanbokkeummyeon Haemul,팔도,팔도,Paldo,2020,가공식품,유탕면,P039358,식약처('20),115,465,-,8,16,72,6,960,6,6,-,0,0.008347826087,0.05217391304,24.29047358,28.69565217,1,0,0,1,0,0,1,1,0,0
2347,P023764-ZZ-AVG,뉴트리짜장면,뉴트리짜장면,뉴트리짜장면,nyuteurijjajangmyeon ,Nyuteurijjajangmyeon ,팔도,팔도,Paldo,2019,가공식품,유탕면,P023764,식약처('19),200,565,-,13,21,81,10,1350,4.6,11,-,0,0.00675,0.05,19.64112512,27.5,1,0,0,0,1,0,1,0,0,1
2219,P023634-ZZ-AVG,팔도짜장면,팔도짜장면,팔도짜장면,paldo jjajangmyeon,Paldo Jjajangmyeon,팔도,팔도,Paldo,2019,가공식품,유탕면,P023634,식약처('19),203,625,-,14,24,88,10,1170,4.6,9,-,0,0.005763546798,0.04926108374,16.77074723,27.09359606,1,0,0,1,0,0,0,1,0,0
446,P039540-ZZ-AVG,THE배터질라면,배터질라면,배터질라면,THEbaeteoji ramen,Thebaeteoji Ramen,팔도,팔도,Paldo,2020,가공식품,유탕면,P039540,식약처('20),125,545,-,9,20,82,6,1690,0,10,-,0,0.01352,0.048,39.34044617,26.4,1,0,0,1,0,0,1,1,0,0
13,P064404-ZZ-AVG,왕뚜껑컵,왕뚜껑,왕뚜껑 컵,wangttukkeong cup,Wangttukkeong Cup,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064404,식약처('21),65,285,-,5,9,46,3,1050,0,4.3,-,0,0.01615384615,0.04615384615,47.004402,25.38461538,1,0,0,1,0,0,1,1,0,0
3,P064394-ZZ-AVG,강릉 교동반점 직화짬뽕소컵,강릉 교동반점,강릉 교동반점 직화짬뽕 컵라면,Gangneung Gyodong Banjeom,Gangneung Gyodong Banjeom,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064394,식약처('21),65,290,-,6,12,39,3,1040,5,6,-,0,0.016,0.04615384615,46.55674103,25.38461538,1,0,0,1,0,0,1,1,0,0
16,P064407-ZZ-AVG,일품해물라면컵,해물라면,일품 해물라면 컵,ilpum Ihaemul ramen cup,Ilpum Ihaemul Ramen Cup,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064407,식약처('21),65,275,-,6,8,45,3,990,11,4.1,-,0,0.01523076923,0.04615384615,44.31843617,25.38461538,1,0,0,1,0,0,0,1,0,0
2267,P023684-ZZ-AVG,틈새라면왕컵,틈새라면 -> 틈새라면 왕컵,틈새라면 컵,Teumsae ramen ,Teumsae Ramen ,팔도,팔도,Paldo,2019,가공식품,유탕면,P023684,식약처('19),110,490,-,9,20,68,5,1670,0,9,-,0,0.01518181818,0.04545454545,44.17599859,25,1,0,0,0,1,0,1,1,0,0
2333,P023750-ZZ-AVG,일품(一品)짜장면,일품 짜장면,일품 짜장면,ilpum jjajangmyeon ,Ilpum Jjajangmyeon ,팔도,팔도,Paldo,2019,가공식품,유탕면,P023750,식약처('19),200,550,-,12,20,86,9,1160,5.2,10,-,0,0.0058,0.045,16.87681862,24.75,1,0,0,1,0,0,0,1,0,0
458,P039881-ZZ-AVG,팔도불짬뽕 왕컵,팔도불짬뽕 -> 팔도불짬뽕 왕컵,팔도불짬뽕 컵,paldo buljjamppong ,Paldo Buljjamppong ,팔도,팔도,Paldo,2020,가공식품,유탕면,P039881,식약처('20),115,470,-,10,20,63,5,1790,8,8,-,0,0.01556521739,0.04347826087,45.2916122,23.91304348,1,0,0,1,0,0,0,1,0,0
463,P039886-ZZ-AVG,팔도 참깨라면,팔도 참깨라면,팔도 참깨라면,paldo chamkkaeramyeon ,Paldo Chamkkaeramyeon ,팔도,팔도,Paldo,2020,가공식품,유탕면,P039886,식약처('20),115,495,-,10,17,75,5,1690,3,8,-,0,0.01469565217,0.04347826087,42.76135453,23.91304348,1,0,0,0,1,0,0,0,1,0
2358,P023775-ZZ-AVG,팔도불짬뽕,팔도 불짬뽕,팔도 불짬뽕,paldo buljjamppong ,Paldo Buljjamppong ,팔도,팔도,Paldo,2019,가공식품,유탕면,P023775,식약처('19),139,550,-,13,19,82,6,1820,5,7,-,0,0.01309352518,0.04316546763,38.09949131,23.74100719,1,0,0,0,1,1,0,0,0,0
2275,P023692-ZZ-AVG,팔도왕짬뽕,팔도 왕짬뽕,팔도 왕짬뽕,paldo wangjjamppong ,Paldo Wangjjamppong ,팔도,팔도,Paldo,2019,가공식품,유탕면,P023692,식약처('19),139,545,-,13,18,83,6,1700,5,7,-,0,0.01223021583,0.04316546763,35.58743694,23.74100719,1,0,0,1,0,0,0,1,0,0
2331,P023748-ZZ-AVG,준코라면,준코라면,준코라면,junko ramem,Junko Ramem,팔도,팔도,Paldo,2019,가공식품,유탕면,P023748,식약처('19),120,500,-,10,15,81,5,1830,0,8,-,0,0.01525,0.04166666667,44.37439379,22.91666667,1,0,0,1,0,0,0,1,0,0
7,P064398-ZZ-AVG,더왕뚜껑컵 순한맛,왕뚜껑,왕뚜껑 컵 순한맛,wangttukkeong ,Wangttukkeong ,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064398,식약처('21),101,420,-,8,13,68,4,1690,0,6,-,0,0.01673267327,0.0396039604,48.688671,21.78217822,1,0,0,0,1,0,1,1,0,0
8,P064399-ZZ-AVG,독도사랑새우맛라면,독도사랑새우맛라면,독도사랑새우맛라면,dokdosarangsaeumas ramen,Dokdosarangsaeumas Ramen,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064399,식약처('21),105,450,-,11,14,70,4,1790,33,7,-,0,0.01704761905,0.0380952381,49.60509907,20.95238095,1,0,0,0,1,0,1,0,0,1
476,P040083-ZZ-AVG,해장의신 속풀라면,속풀라면,속풀라면,sokpullamyeon ,Sokpullamyeon ,팔도,팔도,Paldo,2020,가공식품,유탕면,P040083,식약처('20),105,445,-,10,17,63,4,1730,2,8,-,0,0.01647619048,0.0380952381,47.94235832,20.95238095,1,0,0,0,1,0,0,0,1,0
96,P072764-ZZ-AVG,유어스틈새라면,틈새라면,틈새라면,youus teumsaeramyeon ,Youus Teumsaeramyeon ,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072764,식약처('21),105,465,-,9,15,73,4,1670,0,7,-,0,0.0159047619,0.0380952381,46.27961757,20.95238095,1,0,0,1,0,0,1,1,0,0
90,P072758-ZZ-AVG,꼬꼬면왕컵,꼬꼬면,꼬꼬면,kkokkomyeonwangcup,Kkokkomyeonwangcup,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072758,식약처('21),105,455,-,8,17,68,4,1610,0,8,-,0,0.01533333333,0.0380952381,44.61687682,20.95238095,1,0,0,1,0,0,1,1,0,0
14,P064405-ZZ-AVG,육개장 컵라면,육개장,팔도 육개장 컵,yukgaejang cupramen,Yukgaejang Cupramen,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064405,식약처('21),79,345,-,7,11,55,3,1460,0,5,-,0,0.01848101266,0.03797468354,53.77598252,20.88607595,1,0,0,0,1,0,0,0,1,0
511,P040464-ZZ-AVG,진에어컵면,진에어컵면,진에어컵면,jinaircupmyeon,Jinaircupmyeon,팔도,팔도,Paldo,2020,가공식품,유탕면,P040464,식약처('20),80,375,-,7,17,48,3,1320,0,9,-,0,0.0165,0.0375,48.01163919,20.625,1,0,0,1,1,0,0,0,0,0
17,P064408-ZZ-AVG,팔도 mini 우동 왕뚜껑,우동 왕뚜껑,우동 왕뚜껑,paldo mini udong wangttukkong,Paldo Mini Udong Wangttukkong,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064408,식약처('21),80,375,-,7,13,58,3,1260,0,6,-,0,0.01575,0.0375,45.82929195,20.625,1,0,0,0,1,1,1,1,0,0
18,P064409-ZZ-AVG,팔도 mini왕뚜껑,왕뚜껑,미니 왕뚜껑,paldo mini wangttukkeong ,Paldo Mini Wangttukkeong ,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064409,식약처('21),80,355,-,6,15,49,3,1240,0,7,-,0,0.0155,0.0375,45.10184287,20.625,1,0,0,0,1,0,0,1,0,0
89,P072757-ZZ-AVG,김치왕뚜껑,김치 왕뚜껑,김치 왕뚜껑,kimchi wangttukkong,Kimchi Wangttukkong,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072757,식약처('21),110,470,-,8,17,71,4,1790,0,9,-,0,0.01627272727,0.03636363636,47.35032184,20,1,0,0,1,0,0,1,1,0,0
100,P072768-ZZ-AVG,팔도 짬뽕왕뚜껑,짬뽕 왕뚜껑,짬뽕 왕뚜껑,paldo wangttukkeong ,Paldo Wangttukkeong ,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072768,식약처('21),110,475,-,9,17,71,4,1740,4,9,-,0,0.01581818182,0.03636363636,46.02768715,20,1,0,0,1,0,0,1,1,0,0
21,P064412-ZZ-AVG,팔도 왕뚜껑,왕뚜껑,왕뚜껑,wangttukkong,Wangttukkong,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064412,식약처('21),110,475,-,9,17,71,4,1690,0,9,-,0,0.01536363636,0.03636363636,44.70505246,20,1,0,0,1,0,0,1,1,0,0
15,P064406-ZZ-AVG,일품해물라면 왕컵,일품 해물라면,일품 해물라면 컵,ilpum haemullamyeon ,Ilpum Haemullamyeon ,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064406,식약처('21),110,470,-,11,15,73,4,1620,9,7,-,0,0.01472727273,0.03636363636,42.8533639,20,1,0,0,1,0,0,0,0,1,0
19,P064410-ZZ-AVG,팔도 가쓰오우동왕뚜껑,가쓰오 왕뚜껑,가쓰오 왕뚜껑,Paldo Katsuo Udon Wangttukkeong,Paldo Katsuo Udon Wangttukkeong,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064410,식약처('21),110,490,-,8,20,70,4,1580,0,10,-,0,0.01436363636,0.03636363636,41.79525615,20,1,0,0,1,0,1,1,1,0,0
2,P064393-ZZ-AVG,NEW 공화춘자장컵,공화춘 짜장,공화춘 짜장,NEW Gonghwachun Black Bean Noodles Cup,New Gonghwachun Black Bean Noodles Cup,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064393,식약처('21),200,620,-,11,31,74,7,1130,10,12,-,0,0.00565,0.035,16.44034918,19.25,1,0,0,1,0,0,1,1,0,0
85,P072753-ZZ-AVG,gomgom호로록짬뽕라면,짬뽕라면,호로록 짬뽕라면,Gomgom slurping jjamppong ramen,Gomgom Slurping Jjamppong Ramen,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072753,식약처('21),86,360,-,6,11,59,3,1570,3.5,5,-,0,0.01825581395,0.03488372093,53.12070016,19.18604651,1,0,0,1,0,1,1,1,0,0
98,P072766-ZZ-AVG,팔도 도시락,도시락 ,도시락 라면,Paldo lunchbox,Paldo Lunchbox,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072766,식약처('21),86,380,-,6,14,57,3,1400,0,7,-,0,0.01627906977,0.03488372093,47.36877721,19.18604651,1,0,0,1,1,0,1,1,0,0
2312,P023729-ZZ-AVG,꼬꼬면,꼬꼬면,꼬꼬면,Kkokko noodles,Kkokko Noodles,팔도,팔도,Paldo,2019,가공식품,유탕면,P023729,식약처('19),115,490,-,9,15,80,4,1810,0,7,-,0,0.01573913043,0.0347826087,45.79766373,19.13043478,1,0,0,1,0,0,1,1,0,0
94,P072762-ZZ-AVG,속초홍게라면,홍게라면,홍게라면,Sokcho Hongge Ramen,Sokcho Hongge Ramen,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072762,식약처('21),115,500,-,10,19,72,4,1680,4,8,-,0,0.01460869565,0.0347826087,42.50832876,19.13043478,1,0,0,1,0,0,1,1,0,0
2311,P023728-ZZ-AVG,공화춘 삼선짬뽕컵,짬뽕 공화춘,공화춘 삼선짬뽕 컵,Gonghwachun's Spicy Seafood Noodles Cup,Gonghwachun'S Spicy Seafood Noodles Cup,팔도,팔도,Paldo,2019,가공식품,유탕면,P023728,식약처('19),116,500,-,12,18,72,4,2340,22,7,-,0,0.02017241379,0.03448275862,58.6976153,18.96551724,1,0,0,1,0,0,1,1,0,0
24,P064415-ZZ-AVG,팔도탄탄면 왕컵,탄탄면,팔도 탄탄면 왕컵,Paldo Tantanmyeon big cup,Paldo Tantanmyeon Big Cup,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064415,식약처('21),116,500,-,11,22,65,4,1700,2,10,-,0,0.01465517241,0.03448275862,42.64356667,18.96551724,1,0,0,1,0,0,0,1,0,0
382,P037358-ZZ-AVG,팔도 더왕뚜껑,왕뚜껑,왕뚜껑,Paldo Wangttukkeong,Paldo Wangttukkeong,팔도,팔도,Paldo,2020,가공식품,유탕면,P037358,식약처('20),120,510,-,11,16,80,4,1790,0,7,-,0,0.01491666667,0.03333333333,43.40446169,18.33333333,1,0,0,1,0,0,1,1,0,0
4,P064395-ZZ-AVG,꼬꼬누룽지탕면,꼬꼬누룽지탕면,꼬꼬누룽지탕면,Kkokko Nurungji soup noodles,Kkokko Nurungji Soup Noodles,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064395,식약처('21),120,505,-,9,13,88,4,1670,2,6,-,0,0.01391666667,0.03333333333,40.49466537,18.33333333,1,0,0,1,0,0,1,1,0,0
2227,P023642-ZZ-AVG,일품해물라면,일품해물라면,일품해물라면,Best seafood ramen,Best Seafood Ramen,팔도,팔도,Paldo,2019,가공식품,유탕면,P023642,식약처('19),120,505,-,11,15,81,4,1640,11,8,-,0,0.01366666667,0.03333333333,39.76721629,18.33333333,1,0,0,0,1,0,0,0,0,0
475,P040082-ZZ-AVG,유어스육칼,유어스육칼,유어스육칼,You us kal,You Us Kal,팔도,팔도,Paldo,2020,가공식품,유탕면,P040082,식약처('20),125,435,-,11,17,60,4,1680,4,8,-,0,0.01344,0.032,39.10766246,17.6,1,0,0,1,0,0,1,1,0,0
532,P040928-ZZ-AVG,틈새라면 빨계떡컵,틈새빨계,틈새라면 빨계떡 컵,Teumsae Ramen Red Rice Cake Cup,Teumsae Ramen Red Rice Cake Cup,팔도,팔도,Paldo,2020,가공식품,유탕면,P040928,식약처('20),65,280,-,5,11,40,2,1420,0,5,-,0,0.02184615385,0.03076923077,63.56785794,16.92307692,1,0,0,0,1,1,1,0,0,0
1,P064392-ZZ-AVG,NEW 공화춘곱빼기,공화춘,NEW 공화춘곱빼기,New double Gonghwachun,New Double Gonghwachun,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064392,식약처('21),230,745,-,14,36,91,7,1230,10,15,-,0,0.005347826087,0.03043478261,15.56108464,16.73913043,1,0,0,1,0,0,1,1,0,0
10,P064401-ZZ-AVG,봉희설렁탕컵,설렁탕 라면,봉희설렁탕 라면,Bonghee Seolleongtang Cup,Bonghee Seolleongtang Cup,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064401,식약처('21),110,525,-,8,25,67,3,1780,0,13,-,0,0.01618181818,0.02727272727,47.0857949,15,1,0,0,1,1,0,1,1,0,0
87,P072755-ZZ-AVG,공화춘 삼선짬뽕,공화춘 짬뽕,공화춘 삼선짬뽕,Gonghwachun samseon jjamppong ,Gonghwachun Samseon Jjamppong ,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072755,식약처('21),110,505,-,9,22,68,3,1690,15,8,-,0,0.01536363636,0.02727272727,44.70505246,15,1,0,0,1,0,0,1,1,0,0
93,P072761-ZZ-AVG,빅3볶음김치면,빅쓰리볶음김치면,볶음김치면,Big 3 stir-fried kimchi noodles,Big 3 Stir-Fried Kimchi Noodles,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072761,식약처('21),150,530,-,9,25,67,4,1780,0,13,-,0,0.01186666667,0.02666666667,34.52958293,14.66666667,1,0,0,1,0,0,0,1,0,0
2291,P023708-ZZ-AVG,남자라면,남자라면,남자라면,Man ramen,Man Ramen,팔도,팔도,Paldo,2019,가공식품,유탕면,P023708,식약처('19),115,485,-,9,16,8,3,1750,0,8,-,0,0.0152173913,0.02608695652,44.27950913,14.34782609,1,0,0,1,0,0,1,1,0,0
2328,P023745-ZZ-AVG,볶음김치면,볶음김치면,볶음김치면,Stir-fried kimchi noodles,Stir-Fried Kimchi Noodles,팔도,팔도,Paldo,2019,가공식품,유탕면,P023745,식약처('19),154,560,-,10,27,69,4,1980,0,14,-,0,0.01285714286,0.02597402597,37.4116669,14.28571429,1,0,0,1,0,0,1,1,0,0
9,P064400-ZZ-AVG,민생라면컵,민생라면컵,민생라면컵,Minsaengramyeon cup,Minsaengramyeon Cup,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064400,식약처('21),80,350,-,7,12,53,2,1470,0,2.6,-,0,0.018375,0.025,53.46750727,13.75,1,0,0,1,0,0,1,0,1,0
2318,P023735-ZZ-AVG,뉴트리 라면,뉴트리 라면,뉴트리 라면,Nyuteuri ramen,Nyuteuri Ramen,팔도,팔도,Paldo,2019,가공식품,유탕면,P023735,식약처('19),120,505,-,10,16,80,3,1790,0,9,-,0,0.01491666667,0.025,43.40446169,13.75,1,0,0,1,0,0,1,1,0,0
